Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL870,P20309,ALENDRONIC ACID,OGSPWJRAVKPPFI-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7299276,DTCC00190086,800568,46191
CHEMBL871,P20309,ETIDRONIC ACID,DBVJJBKOTRCVKF-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7326430,DTCC00190087,542574,46191
CHEMBL871,P20309,ETIDRONIC ACID,DBVJJBKOTRCVKF-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7326431,DTCC00190087,542574,46191
CHEMBL87132,P20309,,DWNCOSUKQGWVJL-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,12182854,KI,=,31.62,NM,,,,,,,,,,,,,,In vitro affinity for muscarinic M3 receptor.,,A new series of M3 muscarinic antagonists based on the 4-amino-piperidine scaffold.,Bioorg. Med. Chem. Lett.,2002,12,18,"Diouf O, Gadeau S, Chellé F, Gelbcke M, Talaga P, Christophe B, Gillard M, Massingham R, Guyaux M",,138828,DTCT0023280,1422078,DTCC00244222,594365,5053
CHEMBL87285,P20309,ANDROSTERONE,QGXBDMJGAMFCBF-HLUDHZFRSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7283341,DTCC00245174,930075,46191
CHEMBL87285,P20309,ANDROSTERONE,QGXBDMJGAMFCBF-HLUDHZFRSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7283342,DTCC00245174,930075,46191
CHEMBL87302,P20309,,TVPYSIMEYHFHLN-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,12182854,KI,=,25.12,NM,,,,,,,,,,,,,,In vitro affinity for muscarinic M3 receptor.,,A new series of M3 muscarinic antagonists based on the 4-amino-piperidine scaffold.,Bioorg. Med. Chem. Lett.,2002,12,18,"Diouf O, Gadeau S, Chellé F, Gelbcke M, Talaga P, Christophe B, Gillard M, Massingham R, Guyaux M",,138828,DTCT0023280,1415981,DTCC00243988,820319,5053
CHEMBL877,P20309,TRANEXAMIC ACID,GYDJEQRTZSCIOI-LJGSYFOKSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7445247,DTCC00192310,1544904,46191
CHEMBL877,P20309,TRANEXAMIC ACID,GYDJEQRTZSCIOI-LJGSYFOKSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7445248,DTCC00192310,1544904,46191
CHEMBL87708,P20309,LOFEPRAMINE,SAPNXPWPAUFAJU-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,8100134,KI,=,130,NM,,,,,,,,,,,,,,,,,,,,,,,,DTCT0023280,14710936,DTCC00246941,2098305,68567
CHEMBL878,P20309,METOLAZONE,AQCHWTWZEMGIFD-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7415451,DTCC00192311,1253327,46191
CHEMBL878,P20309,METOLAZONE,AQCHWTWZEMGIFD-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7415452,DTCC00192311,1253327,46191
CHEMBL88,P20309,CYCLOPHOSPHAMIDE,CMSMOCZEIVJLDB-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7361159,DTCC00139205,994590,46191
CHEMBL88,P20309,CYCLOPHOSPHAMIDE,CMSMOCZEIVJLDB-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7361160,DTCC00139205,994590,46191
CHEMBL880,P20309,FAMCICLOVIR,GGXKWVWZWMLJEH-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7313799,DTCC00192933,444642,46191
CHEMBL880,P20309,FAMCICLOVIR,GGXKWVWZWMLJEH-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7313800,DTCC00192933,444642,46191
CHEMBL88078,P20309,,USJBKAJGBOUZJY-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,12182854,KI,=,25.12,NM,,,,,,,,,,,,,,In vitro affinity for muscarinic M3 receptor.,,A new series of M3 muscarinic antagonists based on the 4-amino-piperidine scaffold.,Bioorg. Med. Chem. Lett.,2002,12,18,"Diouf O, Gadeau S, Chellé F, Gelbcke M, Talaga P, Christophe B, Gillard M, Massingham R, Guyaux M",,138828,DTCT0023280,1434699,DTCC00244223,1403357,5053
CHEMBL888,P20309,GEMCITABINE,SDUQYLNIPVEERB-QPPQHZFASA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7325007,DTCC00194280,51473,46191
CHEMBL888,P20309,GEMCITABINE,SDUQYLNIPVEERB-QPPQHZFASA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7325008,DTCC00194280,51473,46191
CHEMBL891,P20309,CLOXACILLIN,LQOLIRLGBULYKD-JKIFEVAISA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7360937,DTCC00194952,2089744,46191
CHEMBL891,P20309,CLOXACILLIN,LQOLIRLGBULYKD-JKIFEVAISA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7360938,DTCC00194952,2089744,46191
CHEMBL894,P20309,BUPROPION,SNPPWIUOZRMYNY-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,8100134,KI,=,10000,NM,,,,,,,,,,,,,,,,,,,,,,,,DTCT0023280,14710666,DTCC00195238,2098249,68567
CHEMBL894,P20309,BUPROPION,SNPPWIUOZRMYNY-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7261835,DTCC00195238,800571,46191
CHEMBL894,P20309,BUPROPION,SNPPWIUOZRMYNY-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7261836,DTCC00195238,800571,46191
CHEMBL895,P20309,NALBUPHINE,NETZHAKZCGBWSS-CEDHKZHLSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7439369,DTCC00195307,413972,46191
CHEMBL895,P20309,NALBUPHINE,NETZHAKZCGBWSS-CEDHKZHLSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7439370,DTCC00195307,413972,46191
CHEMBL897,P20309,PROBENECID,DBABZHXKTCFAPX-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7383377,DTCC00195516,1188073,46191
CHEMBL897,P20309,PROBENECID,DBABZHXKTCFAPX-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7383378,DTCC00195516,1188073,46191
CHEMBL898,P20309,DIFLUNISAL,HUPFGZXOMWLGNK-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7370560,DTCC00195664,477917,46191
CHEMBL898,P20309,DIFLUNISAL,HUPFGZXOMWLGNK-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7370561,DTCC00195664,477917,46191
CHEMBL9,P20309,NORFLOXACIN,OGJPXUAPXNRGGI-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7392813,DTCC00132409,51494,46191
CHEMBL9,P20309,NORFLOXACIN,OGJPXUAPXNRGGI-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7392814,DTCC00132409,51494,46191
CHEMBL900,P20309,ORPHENADRINE,QVYRGXJJSLMXQH-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,8100134,KI,=,120,NM,,,,,,,,,,,,,,,,,,,,,,,,DTCT0023280,14709610,DTCC00195771,2098036,68567
CHEMBL900,P20309,ORPHENADRINE,QVYRGXJJSLMXQH-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,=,175,NM,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),,DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7373725,DTCC00195771,217582,46191
CHEMBL900,P20309,ORPHENADRINE,QVYRGXJJSLMXQH-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,37,NM,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),,DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7373726,DTCC00195771,217582,46191
CHEMBL90125,P20309,,WSPOMRSOLSGNFJ-VGOFMYFVSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,1346637,KI,=,22,NM,,,,,,,,,,,,,,,,,,,,,,,,DTCT0023280,14709593,DTCC00254041,2098021,68417
CHEMBL902,P20309,FAMOTIDINE,XUFQPHANEAPEMJ-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7318047,DTCC00196201,1155680,46191
CHEMBL902,P20309,FAMOTIDINE,XUFQPHANEAPEMJ-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7318048,DTCC00196201,1155680,46191
CHEMBL90555,P20309,VINCRISTINE,OGWKCGZFUXNPDA-XQKSVPLYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7442531,DTCC00249955,51516,46191
CHEMBL90555,P20309,VINCRISTINE,OGWKCGZFUXNPDA-XQKSVPLYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7442532,DTCC00249955,51516,46191
CHEMBL91,P20309,MICONAZOLE,BYBLEWFAAKGYCD-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,=,3154,NM,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),,DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7415532,DTCC00139665,1317286,46191
CHEMBL91,P20309,MICONAZOLE,BYBLEWFAAKGYCD-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,668,NM,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),,DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7415533,DTCC00139665,1317286,46191
CHEMBL914,P20309,FEXOFENADINE,RWTNPBWLLIMQHL-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7316044,DTCC00198847,413971,46191
CHEMBL914,P20309,FEXOFENADINE,RWTNPBWLLIMQHL-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7316045,DTCC00198847,413971,46191
CHEMBL917,P20309,FLOXURIDINE,ODKNJVUHOIMIIZ-RRKCRQDMSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7297559,DTCC00199915,1609542,46191
CHEMBL917,P20309,FLOXURIDINE,ODKNJVUHOIMIIZ-RRKCRQDMSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7297560,DTCC00199915,1609542,46191
CHEMBL918,P20309,PHENACEMIDE,XPFRXWCVYUEORT-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7400034,DTCC00199924,1577008,46191
CHEMBL918,P20309,PHENACEMIDE,XPFRXWCVYUEORT-UHFFFAOYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7400035,DTCC00199924,1577008,46191
